epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,125.517,1.01179,0.66007,1.02541,0.83738,0.80993,0.88976,0.6461,0.95185,0.66129,1.02469,0.0014192,0.0014192,0.0014192
46,128.326,1.00892,0.6587,1.02785,0.84087,0.81679,0.8969,0.65609,0.9503,0.6515,1.01935,0.001406,0.001406,0.001406
47,131.133,1.01945,0.65604,1.02485,0.82996,0.82401,0.88784,0.64375,0.96972,0.69254,1.02368,0.0013928,0.0013928,0.0013928
48,133.97,1.00609,0.66282,1.03042,0.82387,0.80377,0.88263,0.64102,0.96727,0.69035,1.02375,0.0013796,0.0013796,0.0013796
49,136.783,1.01422,0.65494,1.02499,0.83882,0.81057,0.88988,0.63546,1.00679,0.68563,1.02512,0.0013664,0.0013664,0.0013664
50,139.449,1.01535,0.65965,1.02818,0.83055,0.81949,0.89142,0.63988,0.99622,0.68632,1.03158,0.0013532,0.0013532,0.0013532
51,142.266,1.0246,0.65589,1.02943,0.84035,0.82137,0.89636,0.65336,0.95411,0.67188,1.02773,0.00134,0.00134,0.00134
52,145.106,0.99773,0.64303,1.01654,0.84093,0.82526,0.90044,0.6605,0.94063,0.6625,1.01825,0.0013268,0.0013268,0.0013268
53,147.952,0.99166,0.63871,1.01802,0.84104,0.82685,0.89839,0.6571,0.93585,0.64294,1.01236,0.0013136,0.0013136,0.0013136
54,150.778,0.99424,0.66262,1.02485,0.83171,0.82544,0.89613,0.66108,0.92775,0.67548,1.01896,0.0013004,0.0013004,0.0013004
55,153.597,0.97614,0.63483,1.00791,0.83874,0.82788,0.89542,0.65042,0.95023,0.66233,1.0168,0.0012872,0.0012872,0.0012872
56,156.227,1.00471,0.64766,1.02255,0.82121,0.81645,0.88995,0.65039,0.95348,0.65678,1.01656,0.001274,0.001274,0.001274
57,159.018,0.98593,0.64998,1.01749,0.83514,0.83092,0.8938,0.64529,0.97367,0.69097,1.02139,0.0012608,0.0012608,0.0012608
58,161.866,0.99914,0.64724,1.0211,0.83238,0.8233,0.89566,0.65391,0.95343,0.64805,1.01336,0.0012476,0.0012476,0.0012476
59,164.64,0.98876,0.64408,1.01731,0.82634,0.82242,0.89315,0.646,0.98161,0.65653,1.02055,0.0012344,0.0012344,0.0012344
60,167.31,1.03923,0.64653,1.02873,0.8383,0.80289,0.88826,0.64177,0.96235,0.66321,1.01554,0.0012212,0.0012212,0.0012212
61,170.144,1.0054,0.63918,1.01623,0.82762,0.78546,0.88002,0.64789,0.92702,0.65668,1.01855,0.001208,0.001208,0.001208
62,172.961,0.98987,0.63611,1.0156,0.83179,0.82788,0.89608,0.65567,0.93437,0.64037,1.01649,0.0011948,0.0011948,0.0011948
63,175.778,0.99405,0.63788,1.01712,0.83252,0.82876,0.89635,0.64858,0.98226,0.69283,1.03672,0.0011816,0.0011816,0.0011816
64,178.603,0.9763,0.63164,1.01639,0.82589,0.82823,0.89406,0.6581,0.93254,0.64575,1.01498,0.0011684,0.0011684,0.0011684
65,181.241,0.986,0.62489,1.01244,0.81855,0.82471,0.8891,0.6507,0.94976,0.66377,1.02233,0.0011552,0.0011552,0.0011552
66,184.052,0.98851,0.63822,1.01845,0.83129,0.8186,0.88978,0.65668,0.92007,0.64229,1.01343,0.001142,0.001142,0.001142
67,186.878,0.96674,0.62119,1.00711,0.83872,0.82911,0.89734,0.65748,0.9287,0.65453,1.01492,0.0011288,0.0011288,0.0011288
68,189.498,0.95878,0.60905,1.00563,0.83725,0.81063,0.89352,0.6612,0.92052,0.63926,1.00554,0.0011156,0.0011156,0.0011156
69,192.29,0.98739,0.63428,1.01795,0.83519,0.82805,0.898,0.65114,0.97366,0.64338,1.0256,0.0011024,0.0011024,0.0011024
70,195.117,0.96528,0.6281,1.01714,0.82988,0.80535,0.8899,0.65591,0.92535,0.64527,1.01207,0.0010892,0.0010892,0.0010892
71,197.915,0.98899,0.62671,1.01825,0.82786,0.79986,0.88493,0.63788,0.98257,0.66205,1.02277,0.001076,0.001076,0.001076
72,200.761,0.99126,0.62451,1.01115,0.83914,0.82078,0.8949,0.65916,0.92702,0.63228,1.01471,0.0010628,0.0010628,0.0010628
73,203.546,0.95867,0.61022,1.00582,0.83724,0.81151,0.88806,0.6489,0.94151,0.65183,1.01343,0.0010496,0.0010496,0.0010496
74,206.186,0.96033,0.60933,1.00471,0.82494,0.78453,0.87572,0.63712,0.96147,0.67532,1.03085,0.0010364,0.0010364,0.0010364
75,208.979,0.96028,0.61628,1.01011,0.83621,0.82307,0.89506,0.65459,0.94618,0.65003,1.01399,0.0010232,0.0010232,0.0010232
76,211.77,0.94483,0.604,0.99894,0.83971,0.81485,0.8958,0.65502,0.93832,0.62484,1.01053,0.00101,0.00101,0.00101
77,214.51,0.93092,0.61043,1.00378,0.8319,0.7925,0.87969,0.64634,0.94103,0.64749,1.01636,0.0009968,0.0009968,0.0009968
78,217.327,0.9359,0.60351,1.00004,0.8216,0.82577,0.89271,0.64935,0.95837,0.65252,1.01825,0.0009836,0.0009836,0.0009836
79,219.931,0.95419,0.61362,1.00529,0.83564,0.80981,0.89102,0.65111,0.94605,0.65685,1.02643,0.0009704,0.0009704,0.0009704
80,222.781,0.96016,0.6103,0.9949,0.82196,0.81996,0.887,0.64557,0.94766,0.63688,1.01412,0.0009572,0.0009572,0.0009572
81,225.438,0.95412,0.62027,1.00428,0.81115,0.76952,0.85747,0.61617,0.99226,0.70763,1.04091,0.000944,0.000944,0.000944
82,228.285,0.96256,0.62098,1.00813,0.82184,0.82383,0.88784,0.64516,0.96889,0.6645,1.02635,0.0009308,0.0009308,0.0009308
83,230.955,0.95127,0.60281,0.99607,0.8095,0.81815,0.88105,0.63617,0.97757,0.66242,1.02694,0.0009176,0.0009176,0.0009176
84,233.778,0.95863,0.61127,1.00552,0.81587,0.83879,0.89393,0.65579,0.94136,0.63384,1.01559,0.0009044,0.0009044,0.0009044
85,236.57,0.94232,0.59433,0.99936,0.83602,0.82277,0.89486,0.65392,0.93685,0.63455,1.01284,0.0008912,0.0008912,0.0008912
86,239.374,0.94768,0.6014,1.00209,0.81946,0.827,0.89276,0.65938,0.92987,0.64485,1.01893,0.000878,0.000878,0.000878
87,242.203,0.98611,0.60315,1.00531,0.81949,0.83509,0.89253,0.65448,0.93006,0.65529,1.01234,0.0008648,0.0008648,0.0008648
88,244.844,0.94219,0.5914,0.99787,0.8123,0.77915,0.86198,0.62569,0.94606,0.68423,1.02089,0.0008516,0.0008516,0.0008516
89,247.66,0.93902,0.59943,0.99422,0.81472,0.81876,0.88749,0.65352,0.92436,0.64145,1.00753,0.0008384,0.0008384,0.0008384
90,250.314,0.9341,0.58995,0.99448,0.83605,0.83668,0.90289,0.6692,0.90886,0.60953,1.00732,0.0008252,0.0008252,0.0008252
91,253.112,0.94277,0.59917,1.00556,0.8264,0.81292,0.88979,0.65632,0.92772,0.6301,1.0074,0.000812,0.000812,0.000812
92,255.931,0.93752,0.59173,0.99485,0.8408,0.80447,0.88913,0.65135,0.93657,0.63156,1.00955,0.0007988,0.0007988,0.0007988
93,258.751,0.92557,0.58325,0.99083,0.83422,0.84044,0.90224,0.66568,0.92233,0.6183,1.0137,0.0007856,0.0007856,0.0007856
94,261.572,0.93617,0.58448,0.99498,0.82991,0.83468,0.90002,0.6652,0.91998,0.61944,1.007,0.0007724,0.0007724,0.0007724
95,264.354,0.93389,0.58053,0.98786,0.84024,0.84137,0.90374,0.66564,0.91731,0.64059,1.00977,0.0007592,0.0007592,0.0007592
96,267.194,0.92725,0.5867,0.99695,0.83502,0.83034,0.90135,0.66259,0.94666,0.62513,1.01485,0.000746,0.000746,0.000746
97,269.99,0.94351,0.58869,0.99199,0.83781,0.83509,0.89951,0.66196,0.9316,0.63413,1.01142,0.0007328,0.0007328,0.0007328
98,272.583,0.9262,0.5843,0.99345,0.83835,0.81599,0.89447,0.65773,0.93679,0.63053,1.01328,0.0007196,0.0007196,0.0007196
99,275.163,0.92188,0.58699,0.99498,0.84225,0.81204,0.89558,0.66025,0.93376,0.61892,1.009,0.0007064,0.0007064,0.0007064
100,277.786,0.93247,0.59098,0.99568,0.82001,0.8395,0.89738,0.66168,0.93192,0.621,1.01471,0.0006932,0.0006932,0.0006932
101,280.62,0.93581,0.58843,0.99208,0.8271,0.82929,0.89747,0.65811,0.93823,0.61774,1.01366,0.00068,0.00068,0.00068
102,283.444,0.90929,0.57383,0.98662,0.83503,0.82823,0.89919,0.66205,0.922,0.6064,1.00908,0.0006668,0.0006668,0.0006668
103,286.225,0.91549,0.57577,0.98706,0.84745,0.81098,0.89604,0.66089,0.91806,0.62339,1.00876,0.0006536,0.0006536,0.0006536
104,288.843,0.90743,0.5687,0.98546,0.83721,0.80463,0.88979,0.6609,0.91494,0.62521,1.00958,0.0006404,0.0006404,0.0006404
105,291.691,0.92432,0.57241,0.98372,0.83941,0.82189,0.8991,0.66142,0.94301,0.62434,1.01979,0.0006272,0.0006272,0.0006272
106,294.338,0.90993,0.56661,0.98449,0.83875,0.83307,0.9021,0.66961,0.90411,0.60367,1.00733,0.000614,0.000614,0.000614
107,297.141,0.90713,0.5721,0.99117,0.82657,0.78511,0.87051,0.63671,0.94075,0.64864,1.02202,0.0006008,0.0006008,0.0006008
108,299.959,0.9102,0.57312,0.98854,0.82583,0.85164,0.90141,0.66622,0.92436,0.63676,1.0162,0.0005876,0.0005876,0.0005876
109,302.74,0.92218,0.58624,0.99598,0.8349,0.83756,0.90337,0.6732,0.90254,0.60576,1.0095,0.0005744,0.0005744,0.0005744
110,305.36,0.90128,0.5764,0.99009,0.82406,0.83011,0.89637,0.65933,0.92594,0.61034,1.01207,0.0005612,0.0005612,0.0005612
111,308.17,0.92586,0.57564,0.99038,0.81658,0.83365,0.89374,0.66465,0.90792,0.61536,1.0132,0.000548,0.000548,0.000548
112,310.982,0.91292,0.56595,0.98207,0.84139,0.83914,0.90271,0.66474,0.92919,0.63504,1.01372,0.0005348,0.0005348,0.0005348
113,313.773,0.91165,0.56475,0.9823,0.82655,0.83597,0.89824,0.66543,0.9221,0.64589,1.01919,0.0005216,0.0005216,0.0005216
114,316.374,0.91701,0.56691,0.98294,0.83247,0.82629,0.9002,0.67139,0.91437,0.61812,1.00714,0.0005084,0.0005084,0.0005084
115,319.006,0.88799,0.55436,0.972,0.83387,0.83615,0.90227,0.66718,0.92301,0.61575,1.0109,0.0004952,0.0004952,0.0004952
116,321.817,0.8914,0.5527,0.97572,0.84568,0.83713,0.90451,0.67176,0.90929,0.61512,1.00786,0.000482,0.000482,0.000482
117,324.633,0.91048,0.55863,0.97907,0.83773,0.82665,0.89608,0.65835,0.93111,0.61074,1.01415,0.0004688,0.0004688,0.0004688
118,327.39,0.89378,0.55662,0.97806,0.84254,0.81175,0.89279,0.65474,0.93614,0.60581,1.01783,0.0004556,0.0004556,0.0004556
119,330.199,0.89311,0.55239,0.9787,0.84483,0.81397,0.89656,0.66083,0.92949,0.60453,1.01584,0.0004424,0.0004424,0.0004424
120,332.827,0.89364,0.55735,0.97907,0.82827,0.83867,0.90001,0.67048,0.90596,0.60551,1.0015,0.0004292,0.0004292,0.0004292
121,335.443,0.87522,0.5507,0.97074,0.84052,0.82929,0.90034,0.66829,0.91578,0.60911,1.00292,0.000416,0.000416,0.000416
122,338.271,0.89672,0.56027,0.98074,0.83764,0.80042,0.88963,0.66205,0.90846,0.631,1.00708,0.0004028,0.0004028,0.0004028
123,341.09,0.90446,0.55509,0.97707,0.84334,0.81767,0.89599,0.66797,0.91012,0.61236,1.00536,0.0003896,0.0003896,0.0003896
124,343.949,0.90766,0.55756,0.98203,0.82071,0.82717,0.89296,0.66488,0.90201,0.60878,1.0051,0.0003764,0.0003764,0.0003764
125,346.735,0.89703,0.54691,0.97595,0.82649,0.83581,0.89856,0.66805,0.90378,0.60182,1.00241,0.0003632,0.0003632,0.0003632
126,349.592,0.91539,0.55863,0.97712,0.83375,0.84552,0.90429,0.67453,0.91087,0.60079,1.00559,0.00035,0.00035,0.00035
127,352.416,0.90557,0.55089,0.97475,0.83564,0.84407,0.90478,0.67567,0.90681,0.5987,1.00642,0.0003368,0.0003368,0.0003368
128,355.253,0.90775,0.5562,0.975,0.85053,0.81556,0.89889,0.66823,0.90799,0.59342,1.00549,0.0003236,0.0003236,0.0003236
129,358.016,0.88876,0.54688,0.97522,0.84703,0.80852,0.89772,0.6674,0.90237,0.6001,1.00698,0.0003104,0.0003104,0.0003104
130,360.86,0.88456,0.53991,0.97278,0.83205,0.84312,0.90476,0.67214,0.90746,0.59113,1.00554,0.0002972,0.0002972,0.0002972
131,363.676,0.87224,0.53876,0.97248,0.8396,0.82726,0.90258,0.67192,0.90257,0.5895,1.00137,0.000284,0.000284,0.000284
132,366.329,0.87672,0.53716,0.97166,0.83775,0.82717,0.89934,0.67214,0.89917,0.59723,1.00117,0.0002708,0.0002708,0.0002708
133,369.09,0.87934,0.54632,0.97969,0.8325,0.8504,0.90504,0.67579,0.90642,0.59806,1.00193,0.0002576,0.0002576,0.0002576
134,371.737,0.88443,0.54248,0.97135,0.83261,0.85616,0.90689,0.67852,0.90043,0.59694,1.00404,0.0002444,0.0002444,0.0002444
135,374.373,0.87503,0.53662,0.96812,0.844,0.83421,0.90398,0.67444,0.8972,0.58648,0.99878,0.0002312,0.0002312,0.0002312
136,377.193,0.89724,0.54496,0.97251,0.84351,0.80922,0.89415,0.66888,0.89859,0.59989,1.00028,0.000218,0.000218,0.000218
137,379.777,0.87851,0.53559,0.97105,0.84001,0.82524,0.89948,0.67218,0.90291,0.5912,1.00046,0.0002048,0.0002048,0.0002048
138,382.65,0.88803,0.54136,0.9667,0.83669,0.83406,0.90096,0.67244,0.903,0.5955,1.0007,0.0001916,0.0001916,0.0001916
139,385.424,0.87466,0.5363,0.97211,0.83209,0.83615,0.90167,0.67208,0.90763,0.59959,1.00492,0.0001784,0.0001784,0.0001784
140,388.262,0.88607,0.54031,0.97106,0.83397,0.83272,0.89963,0.67485,0.89745,0.59493,1.0007,0.0001652,0.0001652,0.0001652
141,391.619,0.83266,0.53443,0.96142,0.82682,0.82911,0.89476,0.66863,0.89688,0.60132,1.00352,0.000152,0.000152,0.000152
142,394.019,0.83297,0.53023,0.95864,0.83662,0.82981,0.89789,0.67068,0.90715,0.60472,1.01016,0.0001388,0.0001388,0.0001388
143,396.4,0.81588,0.51735,0.95182,0.83728,0.82172,0.89449,0.66838,0.89977,0.60404,1.00777,0.0001256,0.0001256,0.0001256
144,398.794,0.81622,0.51121,0.95748,0.8475,0.83087,0.90243,0.67243,0.90282,0.60188,1.00712,0.0001124,0.0001124,0.0001124
145,401.187,0.82038,0.51227,0.95093,0.84454,0.8347,0.90273,0.67083,0.90363,0.60321,1.00729,9.92e-05,9.92e-05,9.92e-05
146,403.561,0.81567,0.51182,0.95201,0.84236,0.83134,0.89999,0.67065,0.89849,0.59928,1.00512,8.6e-05,8.6e-05,8.6e-05
147,405.954,0.82825,0.51522,0.95677,0.83328,0.83861,0.90214,0.6726,0.90136,0.60228,1.00725,7.28e-05,7.28e-05,7.28e-05
148,408.334,0.81574,0.50782,0.95016,0.83829,0.83841,0.90236,0.67246,0.90142,0.60394,1.00771,5.96e-05,5.96e-05,5.96e-05
149,410.725,0.8104,0.50774,0.94519,0.83498,0.83972,0.90301,0.67289,0.89952,0.60283,1.00739,4.64e-05,4.64e-05,4.64e-05
150,413.288,0.81409,0.50038,0.94881,0.83754,0.84037,0.90358,0.67409,0.90023,0.60292,1.0076,3.32e-05,3.32e-05,3.32e-05
