epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,112.078,1.00903,0.65388,1.02569,0.83289,0.81049,0.88986,0.64456,0.99198,0.67739,1.0353,0.0014588,0.0014588,0.0014588
43,114.754,1.01369,0.6536,1.03469,0.82487,0.82489,0.89065,0.65109,0.95671,0.6518,1.02529,0.0014456,0.0014456,0.0014456
44,117.47,0.968,0.64467,1.01925,0.8293,0.83826,0.89179,0.63509,0.98346,0.6798,1.03264,0.0014324,0.0014324,0.0014324
45,120.134,0.99894,0.63267,1.02051,0.8354,0.81639,0.89158,0.64708,0.97532,0.64606,1.02695,0.0014192,0.0014192,0.0014192
46,122.837,0.99036,0.63461,1.02049,0.84463,0.80289,0.88764,0.64763,0.9539,0.66978,1.01712,0.001406,0.001406,0.001406
47,125.519,1.00312,0.62677,1.01821,0.84207,0.82788,0.89729,0.65124,0.95823,0.65853,1.01712,0.0013928,0.0013928,0.0013928
48,128.265,0.97869,0.6371,1.02283,0.82902,0.82242,0.89107,0.65299,0.9477,0.64301,1.02677,0.0013796,0.0013796,0.0013796
49,131.018,0.97153,0.62339,1.01277,0.83923,0.82647,0.89042,0.64785,0.94607,0.65726,1.01817,0.0013664,0.0013664,0.0013664
50,133.571,0.97293,0.62421,1.01402,0.8196,0.798,0.88129,0.63134,0.99289,0.67052,1.03412,0.0013532,0.0013532,0.0013532
51,136.279,0.99521,0.63238,1.01727,0.8403,0.81216,0.88791,0.64011,0.97246,0.65935,1.0309,0.00134,0.00134,0.00134
52,138.993,0.96948,0.61448,1.00932,0.82109,0.82964,0.89388,0.64896,0.95711,0.64058,1.02325,0.0013268,0.0013268,0.0013268
53,141.73,0.97344,0.61102,1.01017,0.82152,0.82013,0.89208,0.65253,0.95113,0.64088,1.02428,0.0013136,0.0013136,0.0013136
54,144.416,0.98707,0.63793,1.02025,0.83216,0.8233,0.89287,0.64722,0.9852,0.66294,1.03391,0.0013004,0.0013004,0.0013004
55,147.098,0.97314,0.61362,1.00715,0.8525,0.79643,0.88747,0.65128,0.95203,0.64555,1.03348,0.0012872,0.0012872,0.0012872
56,149.623,1.00379,0.63327,1.02096,0.81372,0.82172,0.88494,0.64637,0.95056,0.63813,1.02537,0.001274,0.001274,0.001274
57,152.294,0.96879,0.62499,1.01302,0.83533,0.81045,0.88371,0.63147,0.97829,0.65583,1.03382,0.0012608,0.0012608,0.0012608
58,155.022,0.97712,0.61919,1.01316,0.82566,0.79215,0.87954,0.63578,0.98222,0.65321,1.02974,0.0012476,0.0012476,0.0012476
59,157.712,0.97701,0.62474,1.01181,0.8351,0.80834,0.8831,0.64438,0.9393,0.68572,1.02179,0.0012344,0.0012344,0.0012344
60,160.285,1.00296,0.61447,1.0164,0.8139,0.8159,0.88038,0.64043,0.95336,0.65199,1.02317,0.0012212,0.0012212,0.0012212
61,163.007,0.97361,0.61143,1.00579,0.81784,0.79962,0.87715,0.645,0.94089,0.65023,1.0228,0.001208,0.001208,0.001208
62,165.687,0.96845,0.60412,1.0064,0.83629,0.81785,0.89049,0.65246,0.93519,0.62879,1.01608,0.0011948,0.0011948,0.0011948
63,168.407,0.96947,0.60756,1.0082,0.8288,0.82217,0.89194,0.65487,0.9418,0.62855,1.02204,0.0011816,0.0011816,0.0011816
64,171.166,0.96621,0.60403,1.00904,0.8367,0.81521,0.89024,0.64832,0.97285,0.6489,1.031,0.0011684,0.0011684,0.0011684
