epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2428.55,1.00458,0.65579,1.02614,0.83407,0.80993,0.88797,0.64054,0.97484,0.69114,1.03624,0.0015941,0.0015941,0.0015941
43,2431.21,1.01163,0.66168,1.0389,0.82385,0.81323,0.89052,0.64662,0.95485,0.65793,1.02455,0.0015842,0.0015842,0.0015842
44,2433.87,0.99016,0.6621,1.02559,0.83134,0.82498,0.88937,0.63273,0.97266,0.7275,1.03405,0.0015743,0.0015743,0.0015743
45,2436.49,1.01209,0.64254,1.02673,0.82069,0.81591,0.88635,0.64231,0.96659,0.66843,1.03358,0.0015644,0.0015644,0.0015644
46,2439.16,0.99023,0.63713,1.01967,0.8251,0.81617,0.88851,0.64925,0.9408,0.65329,1.02381,0.0015545,0.0015545,0.0015545
47,2441.82,1.00687,0.62882,1.02116,0.82451,0.81858,0.8906,0.64731,0.96562,0.65889,1.02482,0.0015446,0.0015446,0.0015446
48,2444.51,0.99723,0.64386,1.02895,0.81918,0.82204,0.88857,0.64992,0.96608,0.6528,1.0314,0.0015347,0.0015347,0.0015347
49,2447.18,1.02073,0.6384,1.03286,0.83638,0.82225,0.89551,0.65128,0.96283,0.65117,1.02049,0.0015248,0.0015248,0.0015248
50,2449.7,1.00713,0.64011,1.02617,0.83797,0.80641,0.8915,0.65008,0.94599,0.63327,1.01878,0.0015149,0.0015149,0.0015149
51,2452.37,1.02891,0.63896,1.02677,0.84401,0.81292,0.89501,0.64719,0.97487,0.64422,1.02968,0.001505,0.001505,0.001505
52,2455.04,0.98334,0.62231,1.0132,0.82812,0.82506,0.89495,0.65038,0.94742,0.63204,1.02892,0.0014951,0.0014951,0.0014951
53,2457.74,0.97573,0.61461,1.01084,0.8327,0.82341,0.89523,0.66048,0.92833,0.62448,1.01859,0.0014852,0.0014852,0.0014852
54,2460.42,0.98529,0.63601,1.02263,0.82966,0.82999,0.89443,0.64846,0.94637,0.67047,1.02524,0.0014753,0.0014753,0.0014753
55,2463.05,0.97245,0.60766,1.00674,0.82869,0.83193,0.88991,0.64948,0.95631,0.66824,1.03196,0.0014654,0.0014654,0.0014654
56,2465.54,0.99649,0.62644,1.01967,0.82098,0.81626,0.88673,0.64909,0.95082,0.63545,1.02714,0.0014555,0.0014555,0.0014555
57,2468.17,0.96767,0.61911,1.01312,0.84294,0.82471,0.88996,0.63541,0.96544,0.66683,1.02858,0.0014456,0.0014456,0.0014456
58,2470.88,0.97765,0.61535,1.01562,0.8373,0.80623,0.89143,0.64838,0.95716,0.63515,1.0202,0.0014357,0.0014357,0.0014357
59,2473.51,0.98172,0.62209,1.01416,0.81051,0.83069,0.88767,0.63705,0.97444,0.65307,1.02774,0.0014258,0.0014258,0.0014258
60,2476.04,1.01725,0.61706,1.02106,0.83133,0.8067,0.88998,0.65064,0.93616,0.64412,1.01376,0.0014159,0.0014159,0.0014159
61,2478.73,0.98375,0.61355,1.00911,0.81884,0.81045,0.88521,0.64964,0.94187,0.64138,1.02618,0.001406,0.001406,0.001406
62,2481.39,0.97174,0.60545,1.00911,0.84516,0.81362,0.89764,0.66378,0.92019,0.62184,1.01089,0.0013961,0.0013961,0.0013961
63,2484.09,0.97053,0.61487,1.00832,0.82693,0.83421,0.89703,0.65854,0.93657,0.6285,1.02195,0.0013862,0.0013862,0.0013862
64,2486.78,0.98068,0.61424,1.01386,0.83274,0.79673,0.88089,0.64186,0.95619,0.65522,1.02229,0.0013763,0.0013763,0.0013763
65,2489.28,0.9819,0.61039,1.0079,0.82923,0.82981,0.89649,0.65401,0.95429,0.62672,1.01813,0.0013664,0.0013664,0.0013664
66,2491.94,0.98148,0.61533,1.015,0.82032,0.82356,0.89181,0.65056,0.95114,0.633,1.01812,0.0013565,0.0013565,0.0013565
67,2494.61,0.95316,0.59449,1.00265,0.83056,0.82119,0.89374,0.65726,0.93224,0.64312,1.01903,0.0013466,0.0013466,0.0013466
68,2497.1,0.94744,0.58979,1.00047,0.83161,0.81616,0.88808,0.64909,0.9401,0.63159,1.02103,0.0013367,0.0013367,0.0013367
69,2499.75,0.97021,0.6057,1.01465,0.81336,0.82295,0.87909,0.63575,0.98618,0.66972,1.04111,0.0013268,0.0013268,0.0013268
70,2502.42,0.95155,0.60026,1.01289,0.82992,0.80781,0.8864,0.64473,0.98045,0.64017,1.03041,0.0013169,0.0013169,0.0013169
71,2505.09,0.97447,0.60543,1.01198,0.81766,0.79655,0.87854,0.63435,0.98436,0.65114,1.0404,0.001307,0.001307,0.001307
72,2507.8,0.981,0.60555,1.00915,0.82964,0.83134,0.89774,0.656,0.94689,0.63612,1.02022,0.0012971,0.0012971,0.0012971
73,2510.43,0.94823,0.59082,1.00298,0.81416,0.83369,0.88621,0.64368,0.96626,0.68566,1.02817,0.0012872,0.0012872,0.0012872
74,2512.94,0.95066,0.59239,1.00256,0.82749,0.81974,0.88582,0.64443,0.95952,0.64069,1.02893,0.0012773,0.0012773,0.0012773
75,2515.57,0.93759,0.58909,1.00428,0.82043,0.83281,0.89332,0.65817,0.93965,0.63421,1.0208,0.0012674,0.0012674,0.0012674
76,2518.23,0.933,0.58323,0.99474,0.8369,0.80922,0.88756,0.65105,0.94373,0.62201,1.02371,0.0012575,0.0012575,0.0012575
77,2520.85,0.93042,0.588,1.00438,0.84642,0.78665,0.88581,0.65331,0.93167,0.63324,1.01859,0.0012476,0.0012476,0.0012476
78,2523.53,0.92212,0.57956,0.99711,0.80677,0.8057,0.87094,0.63326,0.97245,0.66934,1.03275,0.0012377,0.0012377,0.0012377
79,2526,0.93968,0.58811,0.99944,0.83353,0.81925,0.89154,0.64844,0.96833,0.64563,1.03764,0.0012278,0.0012278,0.0012278
80,2528.7,0.94539,0.58396,0.99228,0.82892,0.82801,0.89152,0.65112,0.95852,0.66002,1.03152,0.0012179,0.0012179,0.0012179
81,2531.19,0.94038,0.59111,0.99953,0.83819,0.82325,0.892,0.65228,0.94177,0.62975,1.02963,0.001208,0.001208,0.001208
82,2533.87,0.94161,0.58836,1.0033,0.83284,0.83126,0.89199,0.65389,0.94929,0.64424,1.01975,0.0011981,0.0011981,0.0011981
83,2536.39,0.94899,0.58334,0.99631,0.81987,0.8446,0.88582,0.63845,0.97581,0.69234,1.04613,0.0011882,0.0011882,0.0011882
84,2539.06,0.96559,0.59295,1.00942,0.84085,0.80896,0.88913,0.64998,0.93781,0.62154,1.0201,0.0011783,0.0011783,0.0011783
85,2541.7,0.9233,0.57058,0.98961,0.82898,0.82805,0.89432,0.65875,0.92184,0.62382,1.01333,0.0011684,0.0011684,0.0011684
86,2544.36,0.93121,0.57692,0.99594,0.83336,0.80993,0.89092,0.65576,0.9452,0.63662,1.01943,0.0011585,0.0011585,0.0011585
87,2547.03,0.9574,0.57783,0.99592,0.8285,0.83597,0.89489,0.65585,0.9515,0.64473,1.02446,0.0011486,0.0011486,0.0011486
88,2549.53,0.92747,0.57269,0.99121,0.83614,0.82489,0.89524,0.65821,0.94819,0.62509,1.0246,0.0011387,0.0011387,0.0011387
89,2552.19,0.92947,0.5782,0.99211,0.82357,0.83142,0.88856,0.64367,0.98523,0.64912,1.03162,0.0011288,0.0011288,0.0011288
90,2554.71,0.92609,0.56857,0.98926,0.83892,0.83499,0.89951,0.65649,0.96372,0.62008,1.02868,0.0011189,0.0011189,0.0011189
91,2557.34,0.92877,0.57566,0.99749,0.83599,0.80834,0.88523,0.646,0.95107,0.62533,1.01997,0.001109,0.001109,0.001109
92,2560.02,0.92644,0.56894,0.99009,0.82595,0.82805,0.89433,0.66085,0.92692,0.62329,1.01743,0.0010991,0.0010991,0.0010991
93,2562.72,0.91555,0.56363,0.98878,0.82345,0.83397,0.89339,0.65393,0.95249,0.62878,1.02038,0.0010892,0.0010892,0.0010892
94,2565.41,0.91997,0.56877,0.98818,0.80893,0.82964,0.88496,0.64828,0.95895,0.65427,1.0253,0.0010793,0.0010793,0.0010793
95,2568.05,0.91717,0.55653,0.98251,0.83882,0.81608,0.89406,0.65905,0.94105,0.62211,1.02458,0.0010694,0.0010694,0.0010694
96,2570.75,0.91532,0.56287,0.99036,0.83136,0.80676,0.88679,0.65449,0.93618,0.6235,1.02286,0.0010595,0.0010595,0.0010595
97,2573.4,0.929,0.56225,0.98821,0.82457,0.82999,0.89748,0.66364,0.92959,0.62827,1.02183,0.0010496,0.0010496,0.0010496
98,2575.86,0.9072,0.56428,0.98831,0.83595,0.83763,0.89401,0.64747,0.94689,0.66851,1.02988,0.0010397,0.0010397,0.0010397
99,2578.32,0.9075,0.56436,0.99249,0.83949,0.81828,0.89555,0.66169,0.93254,0.61529,1.03001,0.0010298,0.0010298,0.0010298
100,2580.8,0.92089,0.56494,0.99255,0.82885,0.80306,0.87812,0.63995,0.96141,0.64661,1.03241,0.0010199,0.0010199,0.0010199
101,2583.49,0.92459,0.56251,0.99064,0.83432,0.783,0.87186,0.63867,0.95269,0.64895,1.02625,0.00101,0.00101,0.00101
102,2586.16,0.90001,0.55204,0.98556,0.83608,0.81732,0.88884,0.65288,0.92804,0.6255,1.01651,0.0010001,0.0010001,0.0010001
103,2588.8,0.90481,0.55221,0.9823,0.83678,0.83642,0.89744,0.66356,0.92662,0.61036,1.01546,0.0009902,0.0009902,0.0009902
104,2591.28,0.89786,0.5484,0.98132,0.81694,0.84337,0.89405,0.66304,0.92668,0.62267,1.02255,0.0009803,0.0009803,0.0009803
105,2593.99,0.91846,0.55467,0.98212,0.83699,0.82295,0.89577,0.6619,0.9157,0.61709,1.01847,0.0009704,0.0009704,0.0009704
106,2596.48,0.89758,0.54606,0.9806,0.8525,0.80289,0.89079,0.66006,0.91758,0.60567,1.01347,0.0009605,0.0009605,0.0009605
107,2599.12,0.8896,0.5484,0.98385,0.84279,0.80781,0.89262,0.6613,0.92591,0.62082,1.01791,0.0009506,0.0009506,0.0009506
108,2601.79,0.8952,0.54774,0.98273,0.82905,0.83914,0.89733,0.65816,0.94737,0.63998,1.02585,0.0009407,0.0009407,0.0009407
109,2604.42,0.91566,0.56458,0.99314,0.84294,0.81797,0.89533,0.6591,0.93362,0.61217,1.02071,0.0009308,0.0009308,0.0009308
110,2606.89,0.89595,0.55571,0.98646,0.83263,0.82389,0.89488,0.65424,0.94464,0.6182,1.02376,0.0009209,0.0009209,0.0009209
111,2609.55,0.9186,0.55987,0.98537,0.83386,0.83652,0.89495,0.6547,0.95074,0.63533,1.02233,0.000911,0.000911,0.000911
112,2612.19,0.90898,0.54869,0.98087,0.83639,0.83421,0.89541,0.6594,0.93752,0.62284,1.02606,0.0009011,0.0009011,0.0009011
113,2614.83,0.90499,0.54624,0.97984,0.83488,0.83468,0.8975,0.66125,0.94074,0.61932,1.02497,0.0008912,0.0008912,0.0008912
114,2617.29,0.90444,0.54669,0.97701,0.82912,0.80957,0.88424,0.65609,0.93615,0.62454,1.02349,0.0008813,0.0008813,0.0008813
115,2619.8,0.87805,0.53374,0.96979,0.83728,0.79601,0.87716,0.6441,0.95352,0.63283,1.03012,0.0008714,0.0008714,0.0008714
116,2622.47,0.87881,0.53149,0.97157,0.82738,0.80815,0.883,0.64981,0.94299,0.62178,1.02489,0.0008615,0.0008615,0.0008615
117,2625.14,0.89263,0.53737,0.97497,0.82885,0.80957,0.88256,0.65211,0.9279,0.61844,1.01594,0.0008516,0.0008516,0.0008516
118,2627.78,0.89892,0.53966,0.97728,0.83239,0.83017,0.89223,0.65688,0.92731,0.61714,1.01754,0.0008417,0.0008417,0.0008417
119,2630.45,0.89069,0.53731,0.97738,0.84499,0.82365,0.8937,0.65784,0.93734,0.60927,1.02666,0.0008318,0.0008318,0.0008318
120,2632.95,0.88683,0.54131,0.9758,0.83728,0.81957,0.89547,0.66511,0.91549,0.60711,1.01935,0.0008219,0.0008219,0.0008219
