epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,79.1327,1.10496,0.7393,1.07221,0.8356,0.80329,0.88181,0.62952,0.99449,0.71359,1.03543,0.0016436,0.0016436,0.0016436
29,81.8304,1.07394,0.71054,1.0511,0.83794,0.80805,0.88655,0.63534,0.97895,0.69889,1.02977,0.0016304,0.0016304,0.0016304
30,84.5215,1.04407,0.68991,1.03995,0.83782,0.81274,0.89161,0.64583,0.96486,0.67186,1.02667,0.0016172,0.0016172,0.0016172
31,87.2061,1.02587,0.68942,1.04411,0.82906,0.81644,0.88513,0.63544,0.98467,0.69658,1.03246,0.001604,0.001604,0.001604
32,90.0633,1.05107,0.68935,1.05116,0.82084,0.82119,0.88714,0.63837,0.97236,0.68079,1.02266,0.0015908,0.0015908,0.0015908
33,92.9371,1.02713,0.69092,1.03728,0.83305,0.82551,0.88991,0.63989,0.97695,0.69165,1.02241,0.0015776,0.0015776,0.0015776
34,95.5879,1.05628,0.70877,1.05837,0.83077,0.81415,0.89159,0.64262,0.96956,0.6976,1.02026,0.0015644,0.0015644,0.0015644
35,98.2695,1.05704,0.69081,1.04187,0.84196,0.83245,0.89299,0.63479,0.96523,0.69645,1.0186,0.0015512,0.0015512,0.0015512
36,101.132,1.05737,0.68112,1.0449,0.83361,0.82225,0.8914,0.63876,0.97511,0.69569,1.03422,0.001538,0.001538,0.001538
37,103.994,1.05481,0.68642,1.04297,0.83,0.82735,0.89469,0.64723,0.96149,0.69043,1.02119,0.0015248,0.0015248,0.0015248
38,106.873,1.01153,0.67187,1.03637,0.83363,0.82119,0.89314,0.64477,0.97772,0.69648,1.02715,0.0015116,0.0015116,0.0015116
39,109.717,1.06343,0.68006,1.03802,0.83943,0.81837,0.8899,0.61159,1.02298,0.70753,1.04049,0.0014984,0.0014984,0.0014984
40,112.587,1.05585,0.68627,1.04483,0.82812,0.82759,0.89322,0.64112,0.97821,0.68567,1.02977,0.0014852,0.0014852,0.0014852
41,115.425,1.02737,0.67602,1.03531,0.83504,0.8098,0.89082,0.64083,0.96875,0.67593,1.02417,0.001472,0.001472,0.001472
42,118.318,1.01969,0.67288,1.0306,0.82265,0.82084,0.89132,0.64658,0.95728,0.66916,1.02781,0.0014588,0.0014588,0.0014588
43,121.161,1.01842,0.6735,1.03928,0.82703,0.82634,0.8961,0.65321,0.95544,0.66729,1.02224,0.0014456,0.0014456,0.0014456
44,124.026,0.99152,0.67255,1.02649,0.84006,0.81808,0.89532,0.64314,0.98043,0.68691,1.02448,0.0014324,0.0014324,0.0014324
45,126.832,1.01523,0.65867,1.02591,0.82504,0.82741,0.89311,0.64746,0.97433,0.67853,1.03736,0.0014192,0.0014192,0.0014192
46,129.671,1.01189,0.659,1.02728,0.83586,0.79479,0.87875,0.63338,0.98023,0.69741,1.03027,0.001406,0.001406,0.001406
47,132.503,1.03262,0.65902,1.02949,0.82907,0.828,0.89541,0.6547,0.95713,0.66527,1.02313,0.0013928,0.0013928,0.0013928
48,135.387,1.01981,0.67041,1.03595,0.82576,0.79831,0.88287,0.64743,0.94021,0.67475,1.0175,0.0013796,0.0013796,0.0013796
49,138.237,1.00081,0.65608,1.02442,0.83209,0.82592,0.89467,0.64917,0.96284,0.65805,1.01305,0.0013664,0.0013664,0.0013664
50,140.918,1.00554,0.65611,1.0251,0.82795,0.81045,0.8891,0.6394,0.99358,0.65829,1.03082,0.0013532,0.0013532,0.0013532
51,143.77,1.02861,0.65965,1.03088,0.83252,0.83351,0.89475,0.64805,0.97418,0.67326,1.02972,0.00134,0.00134,0.00134
52,146.63,1.00103,0.64442,1.01712,0.8385,0.81508,0.89605,0.65496,0.94847,0.6594,1.02308,0.0013268,0.0013268,0.0013268
53,149.531,0.99464,0.63911,1.0181,0.83763,0.82383,0.89807,0.6584,0.93222,0.64818,1.01203,0.0013136,0.0013136,0.0013136
54,152.408,0.99899,0.66249,1.02637,0.84939,0.81389,0.89798,0.66166,0.92586,0.67031,1.01636,0.0013004,0.0013004,0.0013004
55,155.252,0.97743,0.63535,1.00822,0.83609,0.83487,0.8927,0.63964,0.95106,0.67722,1.01459,0.0012872,0.0012872,0.0012872
56,157.917,1.01591,0.65271,1.02547,0.82365,0.82608,0.89201,0.65185,0.93226,0.64649,1.00842,0.001274,0.001274,0.001274
57,160.755,0.98736,0.65294,1.01852,0.82726,0.83157,0.89618,0.64932,0.96457,0.69754,1.02309,0.0012608,0.0012608,0.0012608
58,163.632,0.99828,0.6485,1.01931,0.834,0.80641,0.89261,0.65367,0.94312,0.64885,1.00685,0.0012476,0.0012476,0.0012476
59,166.463,0.98729,0.64442,1.01619,0.82822,0.82564,0.89157,0.63777,0.9921,0.6947,1.0298,0.0012344,0.0012344,0.0012344
60,169.173,1.02822,0.64362,1.02578,0.84313,0.80922,0.88845,0.63093,0.99963,0.67542,1.03006,0.0012212,0.0012212,0.0012212
61,172.047,1.00425,0.63926,1.01546,0.82985,0.80429,0.8875,0.64955,0.9289,0.64306,1.01564,0.001208,0.001208,0.001208
62,174.904,0.98425,0.63268,1.01505,0.84082,0.82735,0.89887,0.65173,0.9591,0.6468,1.01849,0.0011948,0.0011948,0.0011948
63,177.762,0.99798,0.63887,1.01746,0.82906,0.83193,0.89583,0.65012,0.96426,0.6586,1.02613,0.0011816,0.0011816,0.0011816
64,180.626,0.98152,0.63484,1.01689,0.83163,0.82594,0.89542,0.65178,0.9601,0.65952,1.022,0.0011684,0.0011684,0.0011684
65,183.309,0.98995,0.62668,1.01224,0.82969,0.8233,0.8954,0.65426,0.93891,0.64113,1.02114,0.0011552,0.0011552,0.0011552
66,186.147,0.99495,0.64047,1.02116,0.83513,0.80817,0.89206,0.65645,0.92029,0.63803,1.00844,0.001142,0.001142,0.001142
67,189.005,0.96646,0.62198,1.00807,0.83593,0.81785,0.89543,0.65608,0.93917,0.61981,1.01095,0.0011288,0.0011288,0.0011288
68,191.66,0.96209,0.61272,1.00538,0.83392,0.82066,0.89781,0.65676,0.9317,0.62769,1.00858,0.0011156,0.0011156,0.0011156
69,194.501,0.99637,0.63666,1.02272,0.83096,0.83138,0.89636,0.64802,0.99061,0.66726,1.03237,0.0011024,0.0011024,0.0011024
70,197.362,0.97075,0.63093,1.01827,0.80895,0.81078,0.8805,0.64699,0.93726,0.63807,1.01414,0.0010892,0.0010892,0.0010892
71,200.221,0.99134,0.62461,1.01946,0.82605,0.76329,0.86162,0.59938,1.05662,0.70167,1.03956,0.001076,0.001076,0.001076
72,203.115,0.98977,0.62266,1.01111,0.83922,0.80975,0.89035,0.65279,0.94053,0.62423,1.01131,0.0010628,0.0010628,0.0010628
73,205.942,0.95943,0.60798,1.00678,0.81969,0.82489,0.88651,0.64885,0.94395,0.65232,1.01141,0.0010496,0.0010496,0.0010496
74,208.623,0.95206,0.60935,1.00426,0.80579,0.82506,0.88545,0.65081,0.94482,0.66225,1.02544,0.0010364,0.0010364,0.0010364
75,211.452,0.94794,0.61144,1.00798,0.83354,0.83527,0.89745,0.65759,0.94575,0.67117,1.01772,0.0010232,0.0010232,0.0010232
76,214.298,0.94266,0.60511,0.99906,0.83371,0.82541,0.89657,0.65469,0.94069,0.62139,1.01639,0.00101,0.00101,0.00101
77,217.097,0.94646,0.61781,1.00836,0.83488,0.81855,0.89768,0.65697,0.93991,0.62167,1.01345,0.0009968,0.0009968,0.0009968
78,219.947,0.93642,0.60402,1.00373,0.82576,0.83017,0.89511,0.65227,0.96698,0.65256,1.02675,0.0009836,0.0009836,0.0009836
79,222.566,0.95312,0.60983,1.005,0.83683,0.83404,0.89957,0.66355,0.93027,0.6296,1.01506,0.0009704,0.0009704,0.0009704
80,225.451,0.95957,0.60457,0.99566,0.82738,0.81063,0.88691,0.63783,0.96157,0.63432,1.01805,0.0009572,0.0009572,0.0009572
81,228.124,0.96714,0.61809,1.00738,0.82682,0.81167,0.8887,0.65093,0.93352,0.63961,1.02002,0.000944,0.000944,0.000944
82,230.994,0.96676,0.61787,1.00607,0.84049,0.82814,0.90173,0.66464,0.92584,0.62498,1.00973,0.0009308,0.0009308,0.0009308
83,233.704,0.94997,0.59686,0.99557,0.82985,0.82317,0.89473,0.65265,0.94705,0.6258,1.01308,0.0009176,0.0009176,0.0009176
84,236.563,0.95716,0.61068,1.00627,0.83389,0.81286,0.89488,0.65492,0.93141,0.61767,1.01129,0.0009044,0.0009044,0.0009044
85,239.391,0.93536,0.59166,0.9971,0.82691,0.83685,0.89673,0.65199,0.94876,0.64176,1.01713,0.0008912,0.0008912,0.0008912
86,242.229,0.94757,0.59961,1.00132,0.8212,0.83421,0.89567,0.66023,0.92555,0.63023,1.01493,0.000878,0.000878,0.000878
87,245.089,0.98537,0.60388,1.00518,0.81414,0.84706,0.8943,0.64567,0.95922,0.64924,1.02097,0.0008648,0.0008648,0.0008648
88,247.754,0.94137,0.58992,0.99765,0.82043,0.83492,0.89905,0.65903,0.92288,0.62479,1.01299,0.0008516,0.0008516,0.0008516
89,250.612,0.93526,0.59607,0.99383,0.82933,0.82102,0.89722,0.65645,0.93885,0.623,1.01264,0.0008384,0.0008384,0.0008384
90,253.334,0.93297,0.58388,0.99272,0.8301,0.83949,0.89845,0.657,0.93162,0.66757,1.02041,0.0008252,0.0008252,0.0008252
91,256.223,0.94542,0.59757,1.00512,0.83977,0.8314,0.90119,0.66319,0.93327,0.6238,1.01332,0.000812,0.000812,0.000812
92,259.083,0.94347,0.58796,0.99903,0.83834,0.83052,0.89808,0.65568,0.94788,0.64372,1.00766,0.0007988,0.0007988,0.0007988
93,261.939,0.92502,0.58228,0.99165,0.83822,0.84055,0.90357,0.66441,0.92164,0.62989,1.00469,0.0007856,0.0007856,0.0007856
94,264.799,0.93208,0.58256,0.99189,0.84296,0.82295,0.89988,0.66116,0.92719,0.62839,1.01577,0.0007724,0.0007724,0.0007724
95,267.631,0.92722,0.57504,0.98686,0.84399,0.83861,0.90584,0.66463,0.91921,0.6291,1.0149,0.0007592,0.0007592,0.0007592
96,270.537,0.92521,0.58303,0.99647,0.84234,0.80675,0.89422,0.65865,0.92771,0.6177,1.01152,0.000746,0.000746,0.000746
97,273.356,0.94289,0.58427,0.99309,0.82154,0.82823,0.89417,0.66371,0.92002,0.62315,1.01247,0.0007328,0.0007328,0.0007328
98,275.988,0.92124,0.58167,0.99319,0.82591,0.82409,0.89197,0.65746,0.93173,0.61966,1.01273,0.0007196,0.0007196,0.0007196
99,278.612,0.91675,0.58419,0.99505,0.82601,0.83554,0.89936,0.66339,0.92323,0.61369,1.01056,0.0007064,0.0007064,0.0007064
100,281.262,0.92895,0.58822,0.99486,0.83205,0.83122,0.89866,0.66134,0.93291,0.61634,1.0164,0.0006932,0.0006932,0.0006932
101,284.131,0.93561,0.58615,0.99377,0.84009,0.83386,0.89875,0.66034,0.93697,0.62773,1.02172,0.00068,0.00068,0.00068
102,286.992,0.91032,0.57511,0.98788,0.84117,0.84319,0.90367,0.67045,0.91241,0.63176,1.01231,0.0006668,0.0006668,0.0006668
103,289.827,0.91591,0.57874,0.98652,0.84167,0.84952,0.90521,0.66338,0.92608,0.6232,1.00724,0.0006536,0.0006536,0.0006536
104,292.478,0.91688,0.57009,0.98885,0.83834,0.81959,0.89803,0.66903,0.8998,0.59831,1.00195,0.0006404,0.0006404,0.0006404
105,295.348,0.92534,0.57651,0.98432,0.83429,0.849,0.90822,0.67401,0.91612,0.60497,1.00673,0.0006272,0.0006272,0.0006272
106,298.04,0.90907,0.56718,0.98386,0.82801,0.82099,0.89586,0.66474,0.90817,0.60811,1.00821,0.000614,0.000614,0.000614
107,300.867,0.90841,0.57329,0.99154,0.83636,0.81585,0.89216,0.65198,0.9402,0.61284,1.01622,0.0006008,0.0006008,0.0006008
108,303.702,0.91374,0.57325,0.98894,0.84453,0.84129,0.90512,0.66457,0.93212,0.62639,1.01412,0.0005876,0.0005876,0.0005876
109,306.516,0.92772,0.58428,0.99673,0.83298,0.83298,0.90293,0.67172,0.90175,0.60282,1.00518,0.0005744,0.0005744,0.0005744
110,309.138,0.90406,0.57595,0.98927,0.84129,0.80236,0.89041,0.65438,0.91742,0.61901,1.00211,0.0005612,0.0005612,0.0005612
111,311.981,0.92493,0.57561,0.98855,0.81584,0.78722,0.87024,0.6416,0.93224,0.63996,1.01472,0.000548,0.000548,0.000548
112,314.833,0.90859,0.56229,0.98138,0.83921,0.82911,0.89922,0.66422,0.92562,0.63043,1.01256,0.0005348,0.0005348,0.0005348
113,317.66,0.90348,0.55762,0.97908,0.82749,0.82805,0.8966,0.66488,0.91934,0.6367,1.01405,0.0005216,0.0005216,0.0005216
114,320.292,0.91332,0.56464,0.98117,0.82506,0.81345,0.89195,0.66537,0.90831,0.61617,1.00552,0.0005084,0.0005084,0.0005084
115,322.948,0.88769,0.55294,0.97161,0.83722,0.83457,0.90396,0.66661,0.92884,0.61901,1.00916,0.0004952,0.0004952,0.0004952
116,325.8,0.89305,0.55414,0.9762,0.84401,0.83131,0.90351,0.66995,0.91918,0.60806,1.00717,0.000482,0.000482,0.000482
117,328.656,0.90902,0.55865,0.97848,0.84399,0.81749,0.89506,0.66077,0.9283,0.61268,1.0089,0.0004688,0.0004688,0.0004688
118,331.47,0.89198,0.55696,0.97749,0.82451,0.83457,0.89406,0.66222,0.92477,0.60587,1.01216,0.0004556,0.0004556,0.0004556
119,334.297,0.89237,0.55245,0.97892,0.8174,0.83668,0.89382,0.66155,0.92506,0.60237,1.01181,0.0004424,0.0004424,0.0004424
120,336.978,0.89725,0.56073,0.97961,0.83674,0.83281,0.8995,0.67033,0.9066,0.60305,1.00302,0.0004292,0.0004292,0.0004292
121,339.631,0.87529,0.54981,0.97103,0.82971,0.8309,0.89654,0.6628,0.92753,0.60854,1.009,0.000416,0.000416,0.000416
122,342.502,0.89527,0.55879,0.98068,0.83443,0.77948,0.87606,0.65149,0.91952,0.64114,1.01307,0.0004028,0.0004028,0.0004028
123,345.356,0.90153,0.55284,0.9772,0.82989,0.80364,0.88508,0.65299,0.93507,0.62684,1.0116,0.0003896,0.0003896,0.0003896
124,348.244,0.9073,0.55695,0.981,0.82464,0.83386,0.89629,0.66439,0.91931,0.61252,1.01146,0.0003764,0.0003764,0.0003764
125,351.059,0.89807,0.54699,0.97576,0.8333,0.84249,0.90329,0.67283,0.90967,0.59882,1.00427,0.0003632,0.0003632,0.0003632
126,353.964,0.91591,0.55852,0.97701,0.8428,0.8322,0.90342,0.67292,0.91086,0.59286,1.00512,0.00035,0.00035,0.00035
127,356.808,0.90847,0.54997,0.97477,0.83419,0.84073,0.90314,0.67037,0.91293,0.59961,1.00438,0.0003368,0.0003368,0.0003368
128,359.675,0.90661,0.55597,0.97494,0.83916,0.83835,0.90191,0.67015,0.91255,0.60215,1.00782,0.0003236,0.0003236,0.0003236
129,362.481,0.89017,0.54744,0.97537,0.83337,0.845,0.90392,0.67259,0.90965,0.60038,1.01074,0.0003104,0.0003104,0.0003104
130,365.363,0.88709,0.54087,0.97297,0.84205,0.83879,0.9054,0.67345,0.91349,0.60789,1.00771,0.0002972,0.0002972,0.0002972
131,368.209,0.87263,0.53774,0.97285,0.83399,0.84169,0.90535,0.67539,0.90335,0.60676,1.00496,0.000284,0.000284,0.000284
132,370.901,0.87708,0.53568,0.9719,0.8397,0.82577,0.90037,0.67046,0.9164,0.60444,1.00814,0.0002708,0.0002708,0.0002708
133,373.697,0.87953,0.54582,0.97952,0.84178,0.82805,0.90176,0.66959,0.91455,0.59874,1.00734,0.0002576,0.0002576,0.0002576
134,376.36,0.88162,0.54151,0.96867,0.84564,0.83495,0.90494,0.67492,0.91205,0.59589,1.0096,0.0002444,0.0002444,0.0002444
135,379.006,0.87282,0.53524,0.96724,0.82916,0.83826,0.90103,0.67151,0.90767,0.59692,1.00446,0.0002312,0.0002312,0.0002312
136,381.864,0.89769,0.54315,0.97289,0.83373,0.80922,0.88992,0.66469,0.90268,0.60328,1.00274,0.000218,0.000218,0.000218
137,564.862,0.88063,0.5354,0.97207,0.83768,0.81961,0.89819,0.67126,0.90222,0.59549,1.00115,0.0002048,0.0002048,0.0002048
138,567.821,0.88881,0.54207,0.9679,0.82503,0.83439,0.89868,0.66758,0.91341,0.60132,1.00518,0.0001916,0.0001916,0.0001916
139,570.659,0.87489,0.53681,0.97217,0.83305,0.83166,0.89961,0.66892,0.91498,0.59899,1.00793,0.0001784,0.0001784,0.0001784
140,573.549,0.88517,0.53874,0.96992,0.83017,0.83914,0.90023,0.67293,0.8935,0.58948,0.99777,0.0001652,0.0001652,0.0001652
141,576.632,0.83795,0.53725,0.96089,0.8271,0.83182,0.89342,0.66215,0.90581,0.60037,1.00169,0.000152,0.000152,0.000152
142,579.083,0.83662,0.53048,0.95875,0.82405,0.84571,0.89873,0.66824,0.91629,0.60232,1.01025,0.0001388,0.0001388,0.0001388
143,581.501,0.8169,0.51632,0.9513,0.82453,0.83545,0.8961,0.6664,0.91051,0.60424,1.00843,0.0001256,0.0001256,0.0001256
144,583.929,0.81549,0.51195,0.95604,0.83301,0.83404,0.90038,0.6686,0.91088,0.60478,1.00797,0.0001124,0.0001124,0.0001124
145,586.365,0.82361,0.51151,0.9531,0.83708,0.83191,0.90164,0.66808,0.90853,0.60898,1.00724,9.92e-05,9.92e-05,9.92e-05
146,588.79,0.81846,0.51172,0.95287,0.83167,0.83545,0.90067,0.66738,0.90793,0.60693,1.00749,8.6e-05,8.6e-05,8.6e-05
147,591.224,0.82994,0.51317,0.95756,0.83758,0.82678,0.89793,0.66731,0.91274,0.61014,1.00808,7.28e-05,7.28e-05,7.28e-05
148,593.654,0.81537,0.50775,0.95065,0.83713,0.82045,0.896,0.66636,0.90862,0.61013,1.0073,5.96e-05,5.96e-05,5.96e-05
149,596.082,0.81155,0.50445,0.94622,0.84509,0.81714,0.89725,0.66704,0.90714,0.60914,1.008,4.64e-05,4.64e-05,4.64e-05
150,598.525,0.81526,0.49733,0.94934,0.84493,0.82087,0.89915,0.66835,0.90639,0.60542,1.00706,3.32e-05,3.32e-05,3.32e-05
